,log2FoldChange,pvalue,padj
ENSMUSG00000000915,0.08514102615358389,0.14105217176786616,0.2667774690584449
ENSMUSG00000000916,-0.08738194717755797,0.4903450425244542,0.6466590169586615
ENSMUSG00000000934,-0.3735039909817792,6.464222942938444e-05,0.000379616348482414
ENSMUSG00000000942,0.2694603987892216,0.730377991971019,0.833508322971666
ENSMUSG00000000948,-0.302439847783898,0.021084138228531748,0.060114129290914434
ENSMUSG00000000957,0.11744884979441164,0.15021478813666084,0.2795186349333382
ENSMUSG00000000958,0.35743951997734974,0.050195988204611526,0.12050627614538911
ENSMUSG00000000959,-0.21573164623462446,0.00019451913676246503,0.001037726659459467
ENSMUSG00000000976,-0.11657783271279153,0.12168897931808037,0.23860250846988096
ENSMUSG00000001016,-0.146910287634758,0.14054919174251404,0.2661684171198997
ENSMUSG00000001017,-0.13191580141669879,0.011774290893921431,0.0371820979978018
ENSMUSG00000001018,0.21493486307641838,0.013829221343798465,0.04255717526946472
ENSMUSG00000001020,-0.9624316695315162,0.18902253572303693,0.33067760446750394
ENSMUSG00000001025,1.70288581104148,8.079956329116644e-06,5.54428647845475e-05
ENSMUSG00000001029,-0.08349418043542715,0.7074789641585766,0.8181235658485705
ENSMUSG00000001034,-0.03058933395478665,0.8972914317157691,0.9409918770723923
ENSMUSG00000001036,0.17911825593004238,0.14935193512294373,0.27824840429143577
ENSMUSG00000001039,0.24886392159170656,0.6848999866047889,0.802228275031586
ENSMUSG00000001052,-0.07163438661989578,0.28896212108649,0.44949529709933456
ENSMUSG00000001053,-0.5104908271093642,0.05142701848389257,0.12294545344887231
ENSMUSG00000001054,0.16256751967938735,0.15402577697092018,0.2846204632739721
ENSMUSG00000001056,0.3013131217869522,0.003737700214836876,0.01405852096652203
ENSMUSG00000001062,0.24330625831947772,0.00648786971378044,0.022619059453343297
ENSMUSG00000001065,0.1825207885800181,0.006208706954021093,0.021790458436720086
ENSMUSG00000001082,-0.11585581227444161,0.6006292737301802,0.7368972788557098
ENSMUSG00000001089,-0.14240894114132313,0.04762537295990118,0.11566590107407808
ENSMUSG00000001095,-1.9097156982662755,1.1383030750144853e-05,7.671000076450737e-05
ENSMUSG00000001098,0.008924557194765823,0.9255667945178276,0.9576989304041781
ENSMUSG00000001100,0.04427993662502453,0.31852458113359006,0.48184411210283135
ENSMUSG00000001103,-0.5963942201576976,0.17104982925911544,0.30761075293319545
ENSMUSG00000001105,0.06569886667830412,0.27901631321136067,0.43840147157237913
ENSMUSG00000001119,0.5188675055832506,0.000230667026601743,0.0012084384878535154
ENSMUSG00000001120,0.17106411528548351,0.6857205370378714,0.8027630703160219
ENSMUSG00000001123,0.030618821655675758,0.06966768972342198,0.1557034542038089
ENSMUSG00000001127,-0.11442867590417137,0.0086241668623136,0.028658741323129504
ENSMUSG00000001128,-0.12605802141180464,0.11673178148563712,0.2313210081320436
ENSMUSG00000001134,0.05491580515448496,0.5757405848535799,0.7173062370524871
ENSMUSG00000001138,-0.034480658104601644,0.7200780153484809,0.8268712888780362
ENSMUSG00000001143,-0.2240722911922349,0.010242513096229654,0.03313792114264242
ENSMUSG00000001150,0.15938412588255096,0.017085584874421248,0.05071800516750426
ENSMUSG00000001151,0.13738012181290665,0.1825284182988004,0.3221372028023753
ENSMUSG00000001155,0.06498308016736856,0.0004472945017745602,0.002179854738919645
ENSMUSG00000001156,0.35242758244100286,0.006672303685572254,0.023154348528107445
ENSMUSG00000001157,-0.29054493425819483,0.01333339154517123,0.04128244532255385
ENSMUSG00000001158,0.014361491345994834,0.8980425125878821,0.9412740789119287
ENSMUSG00000001166,0.23992605555473684,0.5348047605567432,0.6832878763849354
ENSMUSG00000001173,0.011606582406949542,0.9230160317762051,0.9561489878282897
ENSMUSG00000001175,0.03450461271700593,0.18774441856963964,0.3288989082374522
ENSMUSG00000001211,-0.0614152036190586,0.01580150356090899,0.04748139616132229
ENSMUSG00000001227,0.31431514040790365,0.17847923851035166,0.31694743079840343
ENSMUSG00000001228,1.903081865707353,1.2032441373312812e-06,9.620345021365952e-06
ENSMUSG00000001229,-0.22223246154633766,5.794801488286913e-06,4.0852027478384315e-05
ENSMUSG00000001240,0.3767788526724333,0.008012672772246794,0.027003216519352134
ENSMUSG00000001247,0.10987284256094453,0.0006159005123412033,0.0029070278233065843
ENSMUSG00000001248,0.08538990154575413,0.41393141177733606,0.5772978379792495
ENSMUSG00000001249,0.02195554294022709,0.2928959073968777,0.4540180636847786
ENSMUSG00000001270,0.5294115615983734,0.003377825183539449,0.012918068617454929
ENSMUSG00000001280,0.10178814286130479,0.054302714334840595,0.1281534097547545
ENSMUSG00000001281,-0.030678391753062743,0.9046706097094248,0.9452632338456829
ENSMUSG00000001285,0.056292340337504104,0.5805422212002097,0.720787402743067
ENSMUSG00000001288,-0.07120270591010015,0.6418670949376242,0.7705299804635705
ENSMUSG00000001289,-0.07005555220550626,0.21747804583586916,0.36651496012007245
ENSMUSG00000001300,-0.28587145569928096,0.15358121586378629,0.2841050073952787
ENSMUSG00000001305,0.05475703904799811,0.6648008191349892,0.7888601834313349
ENSMUSG00000001313,0.2426466915526344,0.06914667536416481,0.15478548948054816
ENSMUSG00000001323,-0.0714590758937381,0.025557380539014674,0.06994866125542414
ENSMUSG00000001334,1.3328797237162044,0.054062950992277106,0.1276851614455815
ENSMUSG00000001348,-0.10789469401181469,0.008303883688307532,0.027821974883632812
ENSMUSG00000001349,5.420624961515177,6.3855003555345415e-12,8.319471729037788e-11
ENSMUSG00000001366,-0.16005820004287316,0.0007810357506604369,0.0035898812010855866
ENSMUSG00000001376,0.1286884044093517,0.1896968161555713,0.33104206449936313
ENSMUSG00000001379,-0.3391893434639162,0.00011253565389172464,0.0006288230041383774
ENSMUSG00000001380,0.05988986955828498,0.37571730016151295,0.5409081869818723
ENSMUSG00000001383,0.24959839642282605,0.0006399559278480618,0.0030058654000749093
ENSMUSG00000001403,0.29967452371760367,0.40002092541802226,0.5640967526946371
ENSMUSG00000001415,-0.052924210649472815,0.3850692281103336,0.5496564176031288
ENSMUSG00000001416,-0.01786728918377195,0.6436584718154363,0.7719601605188008
ENSMUSG00000001417,0.6992249191059285,1.215062795680233e-05,8.145616371040866e-05
ENSMUSG00000001418,-0.10931357925137593,0.041945792819833,0.10484071480417706
ENSMUSG00000001419,-0.5486932260642547,4.200202614968751e-21,8.45461905769264e-20
ENSMUSG00000001420,0.21664815331471146,0.5650028475585724,0.708329595083784
ENSMUSG00000001424,-0.025336464147687622,0.4619363578728123,0.6217274369451965
ENSMUSG00000001435,-0.15481531219630426,1.7686369037143107e-31,5.1230741381698386e-30
ENSMUSG00000001436,-0.2915368179565492,0.025419828736526724,0.06969574424848803
ENSMUSG00000001440,0.13845978635300518,1.795496179063263e-05,0.0001170898726419887
ENSMUSG00000001441,-0.25091284874683834,0.00016749121903164463,0.0009054260961588101
ENSMUSG00000001444,0.5386056598335247,0.5392722109209269,0.6872326590514396
ENSMUSG00000001445,-0.12955618835158447,0.022157976864140023,0.06257490484826372
ENSMUSG00000001467,0.5573578300176392,1.0635266921326464e-120,8.04891598031173e-119
ENSMUSG00000001472,-0.026579608925849565,0.3884739408619161,0.553288669092908
ENSMUSG00000001473,-0.49251771383424775,0.00044141055093077744,0.002154580302187883
ENSMUSG00000001482,0.16372825129967802,0.00479866109074814,0.017411640089320925
ENSMUSG00000001497,-0.5619952537934635,0.3514132891234716,0.5162688905487941
ENSMUSG00000001506,1.2996814774965757,7.905913067615884e-15,1.216943089241492e-13
ENSMUSG00000001507,-0.20329648373940937,0.1874962040563367,0.3286878499404772
ENSMUSG00000001517,0.6917211009929365,0.07735150068456234,0.16898681464114307
ENSMUSG00000001518,0.17343264929292487,0.12665693526966798,0.2459693614626923
ENSMUSG00000001520,-0.6761440326526525,0.16660200638446854,0.30147308679908696
ENSMUSG00000001521,-0.13871765761356988,0.6825249813479283,0.8001748946032854
ENSMUSG00000001524,0.028283065635985184,0.8183717834629868,0.8925432300709983
ENSMUSG00000001525,-0.12095972494559493,0.007863634749776876,0.02660676241547341
ENSMUSG00000001542,-0.12536506930416516,0.00020915356251384942,0.0011066216078311588
ENSMUSG00000001552,0.23557156022390038,0.00038397978368195896,0.00190313447199543
ENSMUSG00000001555,1.116103858422986,0.010735113178503243,0.03437150816319195
ENSMUSG00000001569,0.048275145079929936,0.5631084658755547,0.7068028364900328
ENSMUSG00000001576,0.1063840334977104,0.01260996666032901,0.0393860560932267
ENSMUSG00000001588,0.08804804086261252,0.6764642368592348,0.7960920308613253
ENSMUSG00000001604,0.4157005463288286,3.2828210653034628e-18,5.90028805904775e-17
ENSMUSG00000001627,0.10481594723944182,0.20966608524142447,0.3563838698714469
ENSMUSG00000001630,0.2025707240444111,0.005939981924232025,0.020985670692956118
ENSMUSG00000001632,-0.19383697231773309,0.019595555896319977,0.05664403435373228
ENSMUSG00000001642,0.004520218413671875,0.9714407385801977,0.9837382633438064
ENSMUSG00000001663,-0.2458256165117455,2.3032336036360673e-19,4.384663823247502e-18
ENSMUSG00000001665,-0.6772320390822734,2.1270050701773252e-32,6.315159861243793e-31
ENSMUSG00000001666,-0.07505491528269902,0.008457999968851517,0.028185422300690387
ENSMUSG00000001670,0.36887190810371556,0.0,0.0
ENSMUSG00000001672,0.28830710599338044,0.46803502203228187,0.6275286760882675
ENSMUSG00000001674,0.08865016018798685,0.30322966292914977,0.46513291266399837
ENSMUSG00000001687,-0.059726341538438275,0.21797710856076943,0.3670755430922469
ENSMUSG00000001700,-0.026868717167763127,0.6190157046361564,0.7519131441887615
ENSMUSG00000001707,-0.3360290836238879,0.012468643724226186,0.03904614941451139
ENSMUSG00000001729,0.21424670399600174,6.648133699772128e-05,0.0003892322191535149
ENSMUSG00000001739,1.2893723446764942,0.03102220603710254,0.08242744766828329
ENSMUSG00000001741,0.139503370276243,0.41871086021186665,0.5814947351633543
ENSMUSG00000001750,-0.011542894475912153,0.8505050697639798,0.9131396225372798
ENSMUSG00000001751,0.0418688877875299,0.6319459415714592,0.7623545391406281
ENSMUSG00000001755,0.14231034231777978,1.763464198913235e-05,0.00011512103072736336
ENSMUSG00000001761,-0.2927830665680256,0.01813997436815352,0.0532393738549725
ENSMUSG00000001763,-0.5913573287680477,1.8097828242502743e-07,1.592093277698005e-06
ENSMUSG00000001767,-0.021061359082907505,0.8147949715208492,0.8907186550527785
ENSMUSG00000001768,-0.4515969814540598,2.538015351454256e-06,1.9133017095264777e-05
ENSMUSG00000001774,-0.051069387417713795,0.32178206304632084,0.48486950278304897
ENSMUSG00000001783,0.0638207082736454,0.22059624716192067,0.37086691140945666
ENSMUSG00000001785,-0.013845112093500905,0.8772295553503959,0.9289503026870536
ENSMUSG00000001786,-0.15634796815950705,0.08078024063779854,0.17479553401639406
ENSMUSG00000001794,-0.052767004618202086,0.1715315728845373,0.3082257860526503
ENSMUSG00000001802,0.096362581429945,0.2533032638723267,0.40999271029788303
ENSMUSG00000001829,-0.06270353903967693,0.29443225815356955,0.4557132464794948
ENSMUSG00000001833,-0.03868325785417871,0.4433306543795803,0.6044103785321432
ENSMUSG00000001844,-0.12253359249497342,0.15724854402534133,0.28908791036047216
ENSMUSG00000001847,-0.07953630762843533,0.012780671422852417,0.03984668539931714
ENSMUSG00000001855,-0.06901922793847319,0.41455114922136105,0.5777968035414456
ENSMUSG00000001870,0.011718204618471872,0.9605920901150706,0.9776901100459209
ENSMUSG00000001891,-0.13696886440734676,2.6732556317486947e-13,3.826604903514143e-12
ENSMUSG00000001909,-0.12922873588077843,0.0736102444875917,0.16253841027516133
ENSMUSG00000001910,-0.18055705743670175,0.0031424825816760626,0.012104987170283615
ENSMUSG00000001911,0.06916096493430378,0.07492199414533829,0.16498654508770186
ENSMUSG00000001918,0.5775266746817145,0.009171806259070112,0.030220486584315844
ENSMUSG00000001924,-0.08238737669157616,0.0025142588352518843,0.009940497351460652
ENSMUSG00000001930,1.155098854698282,2.835519221121493e-16,4.702210661105771e-15
ENSMUSG00000001942,-0.1082775965536535,0.05161299746511693,0.12329461053132297
ENSMUSG00000001943,0.8711707594924721,0.06586950246079247,0.1491580006588699
ENSMUSG00000001946,0.025515138098825586,0.8294743658977345,0.8992010454166901
ENSMUSG00000001948,0.28770392274805207,0.7520054918642981,0.8486377303481397
ENSMUSG00000001962,0.2445527683467625,0.01268015132061963,0.03957070660205572
ENSMUSG00000001964,-0.11624145452881811,0.24139369604626337,0.3967295372853162
ENSMUSG00000001983,0.10551585693373325,0.21044543226680026,0.35747244237728343
ENSMUSG00000001986,1.6895189465110272,3.390223712725206e-09,3.582591642762797e-08
ENSMUSG00000001995,0.5725276906238772,0.00012209365948375088,0.0006768396714593017
ENSMUSG00000001998,0.07373615143492596,0.5481755832586092,0.6945374954161334
ENSMUSG00000001999,0.09111450727738314,0.4267273522756281,0.5887091047970173
ENSMUSG00000002006,-1.0818054185159183,0.0240358873299164,0.06662299182882932
ENSMUSG00000002007,1.0555828317629394,0.2451223915949326,0.40067755749170986
ENSMUSG00000002010,-0.17076357604915213,0.0004435951338420143,0.002163875283218597
ENSMUSG00000002014,-0.07862402736854338,0.07880010547648703,0.17137552168636191
ENSMUSG00000002015,-0.1297868399783561,0.00033911677960510756,0.0017009824432499207
ENSMUSG00000002017,-0.04396127799896952,0.5186867022260617,0.6694536027142758
ENSMUSG00000002020,0.5949305019636602,0.18596115728924903,0.3265428601970768
ENSMUSG00000002028,-0.29690558353373936,1.5170756293374813e-08,1.5023816960449888e-07
ENSMUSG00000002031,-0.31186910685521113,7.881840154410773e-05,0.0004528758099886413
ENSMUSG00000002032,0.04440372515009479,0.44549337859054927,0.6064486508061514
ENSMUSG00000002033,-0.00876751801775965,0.9875335610002206,0.9924834427992713
ENSMUSG00000002043,-0.2223370146266423,0.10847118445261178,0.21859895793811163
ENSMUSG00000002052,-0.13237706723406048,0.003344818778305298,0.012807702658297494
ENSMUSG00000002055,0.35510691794170923,0.48499665882312526,0.642238906901984
ENSMUSG00000002058,0.16161239949576733,0.33489655042298694,0.4988391550391216
ENSMUSG00000002059,-0.018606479092537882,0.9215258416186135,0.9553745278505086
ENSMUSG00000002064,-0.08267243160018421,0.2759948936098239,0.4352487397795782
ENSMUSG00000002068,0.5280770252620774,0.14271506493299804,0.2689334531543248
ENSMUSG00000002076,1.4051107709354838,0.009299078042907638,0.03057250125733625
ENSMUSG00000002083,0.8942265253152494,3.61532337505001e-05,0.0002225557320071655
ENSMUSG00000002102,0.055993020692456034,0.1523783721052721,0.28235353899823523
ENSMUSG00000002103,0.14448112495035442,0.001459958317242766,0.00626293316474328
ENSMUSG00000002105,0.04544913474543137,0.7207160949680961,0.8271733415263482
ENSMUSG00000002107,0.09997408182807499,0.25017491447208534,0.4068735388743838
ENSMUSG00000002108,0.18576499417770714,2.4702707091141523e-06,1.864963788655912e-05
ENSMUSG00000002109,-0.0708406476597759,0.6851667281072387,0.8023580942997314
ENSMUSG00000002111,0.07342193085152031,0.6516738059236011,0.77830833833484
ENSMUSG00000002129,0.037734259601071296,0.6110795024472084,0.7458657947887146
ENSMUSG00000002147,-0.1249523271352149,0.003372395400397972,0.012900498658757257
ENSMUSG00000002204,1.1549004504361917,0.02953889917191863,0.07901092590354326
ENSMUSG00000002205,-0.12159878223355444,0.11905199500854327,0.23441445618376477
ENSMUSG00000002210,-0.09473235854332684,0.4946055939192058,0.6495408427762235
ENSMUSG00000002221,-0.1635535185442353,0.03668732190806305,0.09428702389009111
ENSMUSG00000002222,-0.12381797574505275,1.2792968689801031e-06,1.0170475983616792e-05
ENSMUSG00000002227,-0.1010293503004558,0.22644169064527844,0.3781948574072322
ENSMUSG00000002228,0.37093544824312696,0.6015044938739107,0.7374076933868273
ENSMUSG00000002233,0.05516418522795238,0.6830182420585963,0.8005100310591868
ENSMUSG00000002249,-0.10732095121787917,0.40655827546442924,0.5700303487306786
ENSMUSG00000002250,-0.006239884470240878,0.9642034401624989,0.9799445008668831
ENSMUSG00000002257,1.501729316387817,0.008835829539622345,0.029261341111589314
ENSMUSG00000002265,-1.021766658908538,7.781151729173014e-26,1.909907814732944e-24
ENSMUSG00000002274,-0.15838839451994313,0.5997384041335985,0.7360878760593006
ENSMUSG00000002279,-0.05049467810042963,0.42242651700439426,0.5850760739240014
ENSMUSG00000002280,0.2675704450088758,0.0009260022427815799,0.004180277376112518
ENSMUSG00000002289,-0.7320833502267619,4.17046894807409e-133,3.424886706878504e-131
ENSMUSG00000002297,-0.2583066466100233,0.1733609009300851,0.3106451891201931
ENSMUSG00000002307,-0.06496719506575083,0.5585131470229749,0.7031627233864234
ENSMUSG00000002308,0.43804428256107575,0.04806316518245837,0.11650921765614301
ENSMUSG00000002319,-0.19970688211358767,0.0008660489627859388,0.003940739739596849
ENSMUSG00000002320,-0.027141877522381064,0.5688288581173138,0.7116237533808611
ENSMUSG00000002324,-1.847985368982598,3.8295661722328745e-09,4.024824515527798e-08
ENSMUSG00000002325,0.10324653252155996,0.089685749814079,0.18936792825212875
ENSMUSG00000002326,0.05356379801676325,0.6048786894602043,0.7405806571432272
ENSMUSG00000002329,0.407343224917357,0.0007249861705555151,0.0033552342587549753
ENSMUSG00000002332,0.3317065469804413,1.879666205343414e-23,4.224187269912223e-22
ENSMUSG00000002342,-0.11537468447968446,0.23162622998777357,0.38469812099324935
ENSMUSG00000002343,0.06609874249132754,0.710093484844152,0.8202868172472026
ENSMUSG00000002345,0.11979347541570075,0.3047380219688036,0.46693631611516073
ENSMUSG00000002346,-0.23582323274944372,8.470655678807432e-10,9.361378169299066e-09
ENSMUSG00000002365,0.031241955168983634,0.5736645628937413,0.7156437610307428
ENSMUSG00000002372,0.13586311960501843,0.07088045873563491,0.15795661120373375
ENSMUSG00000002379,-0.05500376047583022,0.3894099494266986,0.5540084969774051
ENSMUSG00000002393,0.11866638900701501,0.05660947429087668,0.13272493144674943
ENSMUSG00000002395,0.14252245681286124,0.04217483963576993,0.10522581595614931
ENSMUSG00000002396,-0.3128853899444073,0.0015517144658189,0.006588811781567106
ENSMUSG00000002409,-0.07763942413126527,0.5476343334787916,0.6941647351871153
ENSMUSG00000002413,-0.37206703746474434,7.866399808548687e-09,8.00588969309052e-08
ENSMUSG00000002416,0.04342626415714086,0.5685746449974982,0.7114542111540167
ENSMUSG00000002428,-0.016208190608365574,0.8438089496300002,0.9090479640874729
ENSMUSG00000002455,-0.041077102356416526,0.3782732357956289,0.543371835452988
ENSMUSG00000002458,-0.13769986315529348,0.5741081793551783,0.7158962527987781
ENSMUSG00000002475,-0.10990643682297564,0.0296559517286106,0.07928281190268728
ENSMUSG00000002477,0.23912692663573443,0.0377641671675176,0.09646396104132282
ENSMUSG00000002486,0.447572908442821,0.13836535063632843,0.2629844452141173
ENSMUSG00000002489,0.7027159648056084,0.006668907118016375,0.023147764612197575
ENSMUSG00000002496,-0.1301177271648344,0.011654998402310872,0.03687706769848027
ENSMUSG00000002504,0.05180620556871739,0.5655412295970554,0.7087743358835084
ENSMUSG00000002524,-0.04752034927133725,0.38566583062454407,0.5503319985351653
ENSMUSG00000002546,0.21158012279625618,0.00042847308856438804,0.002098729699982737
ENSMUSG00000002550,0.2339966225082546,0.000267550572644974,0.0013787427540272877
ENSMUSG00000002578,0.5004920101465797,0.24230621097336996,0.39763664872638804
ENSMUSG00000002580,0.15636419393666104,0.022442864937278813,0.06318296713469139
ENSMUSG00000002588,-0.36955659175049943,1.8422414021039685e-160,1.6829801779339154e-158
ENSMUSG00000002602,0.01728991074198775,0.8051542727093022,0.8837886893887948
ENSMUSG00000002603,0.24909444257798669,0.04867826819479064,0.11764930849395314
ENSMUSG00000002608,0.06808170268038662,0.40419830025853287,0.5679819384446608
ENSMUSG00000002617,0.3623517653422283,0.18226568822973355,0.32182067252731655
ENSMUSG00000002625,-0.17141821627826564,0.03389243397200914,0.08847908151739078
ENSMUSG00000002635,0.016026776543942856,0.9096475468569317,0.9484095405135177
ENSMUSG00000002658,0.145190038703273,0.10565067566649561,0.2142010218798458
ENSMUSG00000002660,-0.120043009161867,0.0650605108969173,0.14769434314622942
ENSMUSG00000002661,-0.13671960179009626,0.3896249052965095,0.5541100693508484
ENSMUSG00000002668,0.09315508680942607,0.6545140091064997,0.7805532045879228
ENSMUSG00000002679,-0.21232132460701342,0.12490789131181516,0.2432553501155684
ENSMUSG00000002699,-0.11710492562026162,0.3570777713170785,0.5222549934979515
ENSMUSG00000002718,0.020046493049588082,0.7059716530820679,0.816686374339431
ENSMUSG00000002728,0.21805905468159723,0.039717325858392105,0.1004158993865185
ENSMUSG00000002731,0.20720138071256786,0.026757785917530207,0.07274404944193501
ENSMUSG00000002732,0.5926209334643265,0.013652120228191263,0.04210449145086794
ENSMUSG00000002733,-0.07150535292172669,0.34694962856810907,0.5116098677615125
ENSMUSG00000002741,-0.06780287894665797,0.1479912703475876,0.27634702744271955
ENSMUSG00000002748,0.03282951738660515,0.4213724185928418,0.5838559811128093
ENSMUSG00000002763,-0.03441789705591118,0.3994365176028736,0.5637827309499283
ENSMUSG00000002767,0.04989117489298669,0.4880443568751036,0.6449835769991581
ENSMUSG00000002768,0.2890761387803065,0.000266516078418799,0.0013747884178776605
ENSMUSG00000002769,0.08972626536776987,4.1063529915763674e-18,7.337729610757817e-17
ENSMUSG00000002771,0.16562518570867232,0.8450764221542927,0.9100324253079531
ENSMUSG00000002778,0.13362597702438211,0.0015828808700573446,0.006697204097784419
ENSMUSG00000002781,0.17228370717313632,0.04914951451329639,0.11850997260202764
ENSMUSG00000002797,0.41294710570035864,0.006377466206545634,0.02229455704307606
ENSMUSG00000002803,0.2800772481410126,0.02420398343443197,0.06699270352172736
ENSMUSG00000002804,-0.007352223685810367,0.9577423031133917,0.9760121067833435
ENSMUSG00000002808,2.2034636134770875,0.010907745297100662,0.03480873907439792
ENSMUSG00000002812,-0.10467638745809733,0.034420501907499304,0.08958498465102525
ENSMUSG00000002814,0.26428202324724387,0.08800669217035473,0.18663946709039927
ENSMUSG00000002820,0.15804461763154273,0.07258238205084815,0.1606133576727884
ENSMUSG00000002825,-0.14813503377156395,0.5659366744478906,0.7092123633767032
ENSMUSG00000002831,-0.013438123260970825,0.8963604043451588,0.9403378075451232
ENSMUSG00000002833,-0.08530881429405186,0.3171923869331975,0.48072379128905823
ENSMUSG00000002835,0.3673844483389104,0.27655129822765967,0.4355478418174883
ENSMUSG00000002844,0.5248931346749217,0.002335181305110742,0.00932321287033999
ENSMUSG00000002845,0.055921526708316856,0.434494725564219,0.5958575295777204
ENSMUSG00000002846,0.21662005656631814,0.006763303823075573,0.023404937491129426
ENSMUSG00000002847,-0.0326502635254575,0.5883243363682427,0.7269899458138883
ENSMUSG00000002870,1.1978436551967762,8.211454206049677e-11,9.86588649705844e-10
ENSMUSG00000002871,-0.04902756042724617,0.5700302842029225,0.712434028803442
ENSMUSG00000002881,-0.18372448232111502,1.8220393195788703e-06,1.4107555193068294e-05
ENSMUSG00000002885,-0.01535919772394583,0.8138871399476446,0.8901043815011465
ENSMUSG00000002897,-0.11221448767927956,0.2019896411427991,0.346271160293546
ENSMUSG00000002900,0.2768696093602499,0.012487564504535783,0.03908281134918467
ENSMUSG00000002908,-0.11877031366633084,0.6183241692998465,0.7513818850704707
ENSMUSG00000002910,0.5371851410292207,4.72732993924499e-08,4.4260307417831053e-07
ENSMUSG00000002944,-0.1803300314126194,0.0002651056221854818,0.0013684271818527763
ENSMUSG00000002948,-0.06393502698152247,0.26782669238357115,0.42743191065846137
ENSMUSG00000002949,-0.0216402053030969,0.718806970769881,0.826149097127685
ENSMUSG00000002957,-0.17322814784128215,5.565389853676622e-06,3.934251554529001e-05
ENSMUSG00000002963,-0.30562969565102155,0.0005996187409572229,0.002836248082609854
ENSMUSG00000002968,-0.1292680850442758,0.08488101741780706,0.18196029268446584
ENSMUSG00000002980,1.0089948176011179,5.298864638354908e-07,4.431699412327271e-06
ENSMUSG00000002981,-0.05644127842986999,0.15579361637564865,0.28689141736923185
ENSMUSG00000002983,-1.3252307757643436,4.578974705979246e-13,6.444374702426033e-12
ENSMUSG00000002984,0.24174306412931154,0.001448785912023284,0.006223652113446711
ENSMUSG00000002985,0.02667078056910134,7.212314629755629e-12,9.365090459949298e-11
ENSMUSG00000002992,0.4543531711058152,2.9871666435447752e-43,1.1331416660856949e-41
ENSMUSG00000002996,-0.26805454656064026,3.9437961376720153e-13,5.5809595389109304e-12
ENSMUSG00000002997,0.6151954756911591,0.27119484730933796,0.43037966482668494
ENSMUSG00000003031,0.2317579359377452,0.004038509586896076,0.014988112863482818
ENSMUSG00000003032,0.0634283783530899,0.8260858065177922,0.897216937518691
ENSMUSG00000003033,0.10732073407934883,0.14826938748089005,0.2767211401409532
ENSMUSG00000003037,0.1540506844216834,0.0016572119527445762,0.006965884927422682
ENSMUSG00000003038,0.39954321328477943,1.2389949419933326e-06,9.880600676361085e-06
ENSMUSG00000003039,0.20866325217981593,0.001982560093257446,0.008115478986454653
ENSMUSG00000003051,0.8999100447914498,0.26802897048531754,0.4275337612690172
ENSMUSG00000003053,-1.8330161690809659,0.0,0.0
ENSMUSG00000003062,0.17605101897496533,0.16231613093566838,0.2954609878652334
ENSMUSG00000003068,0.002795873423440788,0.9572858842181673,0.9760121067833435
ENSMUSG00000003072,-0.09104546229153475,0.004366927377687244,0.016041159120655093
ENSMUSG00000003099,0.08491265349370969,0.15909699560404433,0.29147959121049494
ENSMUSG00000003119,-0.19449321802862127,0.004227377866777737,0.0155804456636862
ENSMUSG00000003123,0.34028027121502036,0.0022304042865446834,0.008972176076071748
ENSMUSG00000003131,-0.2903573684019947,1.2270109299917654e-05,8.218577764920984e-05
ENSMUSG00000003134,0.09015325431296918,0.14395808505399146,0.2704842247959808
ENSMUSG00000003135,-0.06524244378318567,0.4799026733863101,0.6376262800698143
ENSMUSG00000003153,0.37628855599868694,0.4726903816233482,0.6313033565642623
ENSMUSG00000003154,-0.0686069302603502,0.5315867449209375,0.6809797340552899
ENSMUSG00000003161,-0.03321077611780454,0.6010351339508606,0.7371609018960388
ENSMUSG00000003166,0.12923265975308837,0.003990334702903601,0.01483428304313236
ENSMUSG00000003178,0.20297901449231404,0.09453457399172323,0.1973390059299912
ENSMUSG00000003184,-0.15337007297783214,0.005907886279464852,0.020888199837363997
ENSMUSG00000003190,-0.018624146382036216,0.9227656446152711,0.9560179027791685
ENSMUSG00000003198,-0.49593726073548067,0.0018619875709314979,0.00770909791032754
ENSMUSG00000003199,0.03524114509911781,0.4935627897033893,0.6489825854470582
ENSMUSG00000003200,-0.023374078238464685,0.8007090230159014,0.8811851597649513
ENSMUSG00000003206,-0.36453666170259136,0.4365888958783881,0.5976146789135947
ENSMUSG00000003208,0.08153103080627946,0.6981623422566128,0.8116662953388438
ENSMUSG00000003226,-0.10516335070054969,0.0002584343999824007,0.0013366729317682694
ENSMUSG00000003228,-0.22329620530057517,0.24591293090861754,0.40167686630323174
ENSMUSG00000003233,-0.2930557564148857,0.0007197183865105017,0.0033338530361043013
ENSMUSG00000003234,0.09693690305585591,0.07061718766288379,0.15743808813390076
ENSMUSG00000003235,-0.09285893523758619,0.1124178944241777,0.22461755817456705
ENSMUSG00000003269,-0.13138634451774464,0.16924157974896026,0.30503394230027986
ENSMUSG00000003273,0.7137791812334382,0.290656072807586,0.45149804890595835
ENSMUSG00000003279,-0.20626727193741198,0.2965464112904797,0.45815871549221615
ENSMUSG00000003282,0.1509241233680936,0.847739687474053,0.9115017086783136
ENSMUSG00000003283,0.1225381950720597,0.4234624830538182,0.5859852358042394
ENSMUSG00000003299,-0.06804879506563763,0.38993787141839165,0.5544530113122628
ENSMUSG00000003308,0.17123318121437064,0.004592600086398034,0.016750567619631288
ENSMUSG00000003309,-0.19214422087170843,0.8036906897141185,0.8829559922078044
